,fold,filename,classID
7741,3,159761-0-0-8.wav_3.npy,0
7742,3,165039-7-0-0.wav_0.npy,7
7743,3,165039-7-0-0.wav_1.npy,7
7744,3,165039-7-0-0.wav_2.npy,7
7745,3,165039-7-0-0.wav_3.npy,7
7746,3,165039-7-0-0.wav_0.npy,7
7747,3,165039-7-0-0.wav_1.npy,7
7748,3,165039-7-0-0.wav_2.npy,7
7749,3,165039-7-0-0.wav_3.npy,7
7750,3,165039-7-1-0.wav_0.npy,7
7751,3,165039-7-1-0.wav_1.npy,7
7752,3,165039-7-1-0.wav_2.npy,7
7753,3,165039-7-1-0.wav_3.npy,7
7754,3,165039-7-1-0.wav_0.npy,7
7755,3,165039-7-1-0.wav_1.npy,7
7756,3,165039-7-1-0.wav_2.npy,7
7757,3,165039-7-1-0.wav_3.npy,7
7758,3,165039-7-10-0.wav_0.npy,7
7759,3,165039-7-10-0.wav_1.npy,7
7760,3,165039-7-10-0.wav_2.npy,7
7761,3,165039-7-10-0.wav_3.npy,7
7762,3,165039-7-10-0.wav_0.npy,7
7763,3,165039-7-10-0.wav_1.npy,7
7764,3,165039-7-10-0.wav_2.npy,7
7765,3,165039-7-10-0.wav_3.npy,7
7766,3,165039-7-10-1.wav_0.npy,7
7767,3,165039-7-10-1.wav_1.npy,7
7768,3,165039-7-10-1.wav_2.npy,7
7769,3,165039-7-10-1.wav_3.npy,7
7770,3,165039-7-10-1.wav_0.npy,7
7771,3,165039-7-10-1.wav_1.npy,7
7772,3,165039-7-10-1.wav_2.npy,7
7773,3,165039-7-10-1.wav_3.npy,7
7774,3,165039-7-11-0.wav_0.npy,7
7775,3,165039-7-11-0.wav_1.npy,7
7776,3,165039-7-11-0.wav_2.npy,7
7777,3,165039-7-11-0.wav_3.npy,7
7778,3,165039-7-11-0.wav_0.npy,7
7779,3,165039-7-11-0.wav_1.npy,7
7780,3,165039-7-11-0.wav_2.npy,7
7781,3,165039-7-11-0.wav_3.npy,7
7782,3,165039-7-12-0.wav_0.npy,7
7783,3,165039-7-12-0.wav_1.npy,7
7784,3,165039-7-12-0.wav_2.npy,7
7785,3,165039-7-12-0.wav_3.npy,7
7786,3,165039-7-12-0.wav_0.npy,7
7787,3,165039-7-12-0.wav_1.npy,7
7788,3,165039-7-12-0.wav_2.npy,7
7789,3,165039-7-12-0.wav_3.npy,7
7790,3,165039-7-12-1.wav_0.npy,7
7791,3,165039-7-12-1.wav_1.npy,7
7792,3,165039-7-12-1.wav_2.npy,7
7793,3,165039-7-12-1.wav_3.npy,7
7794,3,165039-7-12-1.wav_0.npy,7
7795,3,165039-7-12-1.wav_1.npy,7
7796,3,165039-7-12-1.wav_2.npy,7
7797,3,165039-7-12-1.wav_3.npy,7
7798,3,165039-7-13-0.wav_0.npy,7
7799,3,165039-7-13-0.wav_1.npy,7
7800,3,165039-7-13-0.wav_2.npy,7
7801,3,165039-7-13-0.wav_3.npy,7
7802,3,165039-7-13-0.wav_0.npy,7
7803,3,165039-7-13-0.wav_1.npy,7
7804,3,165039-7-13-0.wav_2.npy,7
7805,3,165039-7-13-0.wav_3.npy,7
7806,3,165039-7-14-0.wav_0.npy,7
7807,3,165039-7-14-0.wav_1.npy,7
7808,3,165039-7-14-0.wav_2.npy,7
7809,3,165039-7-14-0.wav_0.npy,7
7810,3,165039-7-14-0.wav_1.npy,7
7811,3,165039-7-14-0.wav_2.npy,7
7812,3,165039-7-15-0.wav_0.npy,7
7813,3,165039-7-15-0.wav_1.npy,7
7814,3,165039-7-15-0.wav_2.npy,7
7815,3,165039-7-15-0.wav_3.npy,7
7816,3,165039-7-15-0.wav_0.npy,7
7817,3,165039-7-15-0.wav_1.npy,7
7818,3,165039-7-15-0.wav_2.npy,7
7819,3,165039-7-15-0.wav_3.npy,7
7820,3,165039-7-15-1.wav_0.npy,7
7821,3,165039-7-15-1.wav_1.npy,7
7822,3,165039-7-15-1.wav_2.npy,7
7823,3,165039-7-15-1.wav_3.npy,7
7824,3,165039-7-15-1.wav_0.npy,7
7825,3,165039-7-15-1.wav_1.npy,7
7826,3,165039-7-15-1.wav_2.npy,7
7827,3,165039-7-15-1.wav_3.npy,7
7828,3,165039-7-16-0.wav_0.npy,7
7829,3,165039-7-16-0.wav_1.npy,7
7830,3,165039-7-16-0.wav_2.npy,7
7831,3,165039-7-16-0.wav_3.npy,7
7832,3,165039-7-16-0.wav_0.npy,7
7833,3,165039-7-16-0.wav_1.npy,7
7834,3,165039-7-16-0.wav_2.npy,7
7835,3,165039-7-16-0.wav_3.npy,7
7836,3,165039-7-17-0.wav_0.npy,7
7837,3,165039-7-17-0.wav_1.npy,7
7838,3,165039-7-17-0.wav_2.npy,7
7839,3,165039-7-17-0.wav_3.npy,7
7840,3,165039-7-17-0.wav_0.npy,7
7841,3,165039-7-17-0.wav_1.npy,7
7842,3,165039-7-17-0.wav_2.npy,7
7843,3,165039-7-17-0.wav_3.npy,7
7844,3,165039-7-17-1.wav_0.npy,7
7845,3,165039-7-17-1.wav_1.npy,7
7846,3,165039-7-17-1.wav_2.npy,7
7847,3,165039-7-17-1.wav_3.npy,7
7848,3,165039-7-17-1.wav_0.npy,7
7849,3,165039-7-17-1.wav_1.npy,7
7850,3,165039-7-17-1.wav_2.npy,7
7851,3,165039-7-17-1.wav_3.npy,7
7852,3,165039-7-2-0.wav_0.npy,7
7853,3,165039-7-2-0.wav_1.npy,7
7854,3,165039-7-2-0.wav_2.npy,7
7855,3,165039-7-2-0.wav_3.npy,7
7856,3,165039-7-2-0.wav_0.npy,7
7857,3,165039-7-2-0.wav_1.npy,7
7858,3,165039-7-2-0.wav_2.npy,7
7859,3,165039-7-2-0.wav_3.npy,7
7860,3,165039-7-2-1.wav_0.npy,7
7861,3,165039-7-2-1.wav_1.npy,7
7862,3,165039-7-2-1.wav_2.npy,7
7863,3,165039-7-2-1.wav_3.npy,7
7864,3,165039-7-2-1.wav_0.npy,7
7865,3,165039-7-2-1.wav_1.npy,7
7866,3,165039-7-2-1.wav_2.npy,7
7867,3,165039-7-2-1.wav_3.npy,7
7868,3,165039-7-3-0.wav_0.npy,7
7869,3,165039-7-3-0.wav_1.npy,7
7870,3,165039-7-3-0.wav_2.npy,7
7871,3,165039-7-3-0.wav_3.npy,7
7872,3,165039-7-3-0.wav_0.npy,7
7873,3,165039-7-3-0.wav_1.npy,7
7874,3,165039-7-3-0.wav_2.npy,7
7875,3,165039-7-3-0.wav_3.npy,7
7876,3,165039-7-4-0.wav_0.npy,7
7877,3,165039-7-4-0.wav_1.npy,7
7878,3,165039-7-4-0.wav_2.npy,7
7879,3,165039-7-4-0.wav_3.npy,7
7880,3,165039-7-4-0.wav_0.npy,7
7881,3,165039-7-4-0.wav_1.npy,7
7882,3,165039-7-4-0.wav_2.npy,7
7883,3,165039-7-4-0.wav_3.npy,7
7884,3,165039-7-4-1.wav_0.npy,7
7885,3,165039-7-4-1.wav_1.npy,7
7886,3,165039-7-4-1.wav_2.npy,7
7887,3,165039-7-4-1.wav_3.npy,7
7888,3,165039-7-4-1.wav_0.npy,7
7889,3,165039-7-4-1.wav_1.npy,7
7890,3,165039-7-4-1.wav_2.npy,7
7891,3,165039-7-4-1.wav_3.npy,7
7892,3,165039-7-4-2.wav_0.npy,7
7893,3,165039-7-4-2.wav_1.npy,7
7894,3,165039-7-4-2.wav_2.npy,7
7895,3,165039-7-4-2.wav_3.npy,7
7896,3,165039-7-4-2.wav_0.npy,7
7897,3,165039-7-4-2.wav_1.npy,7
7898,3,165039-7-4-2.wav_2.npy,7
7899,3,165039-7-4-2.wav_3.npy,7
7900,3,165039-7-5-0.wav_0.npy,7
7901,3,165039-7-5-0.wav_1.npy,7
7902,3,165039-7-5-0.wav_2.npy,7
7903,3,165039-7-5-0.wav_3.npy,7
7904,3,165039-7-5-0.wav_0.npy,7
7905,3,165039-7-5-0.wav_1.npy,7
7906,3,165039-7-5-0.wav_2.npy,7
7907,3,165039-7-5-0.wav_3.npy,7
7908,3,165039-7-5-1.wav_0.npy,7
7909,3,165039-7-5-1.wav_1.npy,7
7910,3,165039-7-5-1.wav_2.npy,7
7911,3,165039-7-5-1.wav_3.npy,7
7912,3,165039-7-5-1.wav_0.npy,7
7913,3,165039-7-5-1.wav_1.npy,7
7914,3,165039-7-5-1.wav_2.npy,7
7915,3,165039-7-5-1.wav_3.npy,7
7916,3,165039-7-6-0.wav_0.npy,7
7917,3,165039-7-6-0.wav_1.npy,7
7918,3,165039-7-6-0.wav_2.npy,7
7919,3,165039-7-6-0.wav_3.npy,7
7920,3,165039-7-6-0.wav_0.npy,7
7921,3,165039-7-6-0.wav_1.npy,7
7922,3,165039-7-6-0.wav_2.npy,7
7923,3,165039-7-6-0.wav_3.npy,7
7924,3,165039-7-6-1.wav_0.npy,7
7925,3,165039-7-6-1.wav_1.npy,7
7926,3,165039-7-6-1.wav_2.npy,7
7927,3,165039-7-6-1.wav_3.npy,7
7928,3,165039-7-6-1.wav_0.npy,7
7929,3,165039-7-6-1.wav_1.npy,7
7930,3,165039-7-6-1.wav_2.npy,7
7931,3,165039-7-6-1.wav_3.npy,7
7932,3,165039-7-7-0.wav_0.npy,7
7933,3,165039-7-7-0.wav_1.npy,7
7934,3,165039-7-7-0.wav_2.npy,7
7935,3,165039-7-7-0.wav_3.npy,7
7936,3,165039-7-7-0.wav_0.npy,7
7937,3,165039-7-7-0.wav_1.npy,7
7938,3,165039-7-7-0.wav_2.npy,7
7939,3,165039-7-7-0.wav_3.npy,7
7940,3,165039-7-8-0.wav_0.npy,7
7941,3,165039-7-8-0.wav_1.npy,7
7942,3,165039-7-8-0.wav_2.npy,7
7943,3,165039-7-8-0.wav_3.npy,7
7944,3,165039-7-8-0.wav_0.npy,7
7945,3,165039-7-8-0.wav_1.npy,7
7946,3,165039-7-8-0.wav_2.npy,7
7947,3,165039-7-8-0.wav_3.npy,7
7948,3,165039-7-8-1.wav_0.npy,7
7949,3,165039-7-8-1.wav_1.npy,7
7950,3,165039-7-8-1.wav_2.npy,7
7951,3,165039-7-8-1.wav_3.npy,7
7952,3,165039-7-8-1.wav_0.npy,7
7953,3,165039-7-8-1.wav_1.npy,7
7954,3,165039-7-8-1.wav_2.npy,7
7955,3,165039-7-8-1.wav_3.npy,7
7956,3,165039-7-8-2.wav_0.npy,7
7957,3,165039-7-8-2.wav_1.npy,7
7958,3,165039-7-8-2.wav_2.npy,7
7959,3,165039-7-8-2.wav_3.npy,7
7960,3,165039-7-8-2.wav_0.npy,7
7961,3,165039-7-8-2.wav_1.npy,7
7962,3,165039-7-8-2.wav_2.npy,7
7963,3,165039-7-8-2.wav_3.npy,7
7964,3,165039-7-9-0.wav_0.npy,7
7965,3,165039-7-9-0.wav_1.npy,7
7966,3,165039-7-9-0.wav_2.npy,7
7967,3,165039-7-9-0.wav_3.npy,7
7968,3,165039-7-9-0.wav_0.npy,7
7969,3,165039-7-9-0.wav_1.npy,7
7970,3,165039-7-9-0.wav_2.npy,7
7971,3,165039-7-9-0.wav_3.npy,7
7972,3,165786-4-0-0.wav_0.npy,4
7973,3,165786-4-0-0.wav_1.npy,4
7974,3,165786-4-0-0.wav_2.npy,4
7975,3,165786-4-0-0.wav_3.npy,4
7976,3,165786-4-0-0.wav_0.npy,4
7977,3,165786-4-0-0.wav_1.npy,4
7978,3,165786-4-0-0.wav_2.npy,4
7979,3,165786-4-0-0.wav_3.npy,4
7980,3,166101-5-0-0.wav_0.npy,5
7981,3,166101-5-0-0.wav_1.npy,5
7982,3,166101-5-0-0.wav_2.npy,5
7983,3,166101-5-0-0.wav_3.npy,5
7984,3,166101-5-0-0.wav_0.npy,5
7985,3,166101-5-0-0.wav_1.npy,5
7986,3,166101-5-0-0.wav_2.npy,5
7987,3,166101-5-0-0.wav_3.npy,5
7988,3,166101-5-0-1.wav_0.npy,5
7989,3,166101-5-0-1.wav_1.npy,5
7990,3,166101-5-0-1.wav_2.npy,5
7991,3,166101-5-0-1.wav_3.npy,5
7992,3,166101-5-0-1.wav_0.npy,5
7993,3,166101-5-0-1.wav_1.npy,5
7994,3,166101-5-0-1.wav_2.npy,5
7995,3,166101-5-0-1.wav_3.npy,5
7996,3,166101-5-0-2.wav_0.npy,5
7997,3,166101-5-0-2.wav_1.npy,5
7998,3,166101-5-0-2.wav_2.npy,5
7999,3,166101-5-0-2.wav_3.npy,5
8000,3,166101-5-0-2.wav_0.npy,5
8001,3,166101-5-0-2.wav_1.npy,5
8002,3,166101-5-0-2.wav_2.npy,5
8003,3,166101-5-0-2.wav_3.npy,5
8004,3,166101-5-0-3.wav_0.npy,5
8005,3,166101-5-0-3.wav_1.npy,5
8006,3,166101-5-0-3.wav_2.npy,5
8007,3,166101-5-0-3.wav_3.npy,5
8008,3,166101-5-0-3.wav_0.npy,5
8009,3,166101-5-0-3.wav_1.npy,5
8010,3,166101-5-0-3.wav_2.npy,5
8011,3,166101-5-0-3.wav_3.npy,5
8012,3,166101-5-1-0.wav_0.npy,5
8013,3,166101-5-1-0.wav_1.npy,5
8014,3,166101-5-1-0.wav_2.npy,5
8015,3,166101-5-1-0.wav_0.npy,5
8016,3,166101-5-1-0.wav_1.npy,5
8017,3,166101-5-1-0.wav_2.npy,5
8018,3,166101-5-2-0.wav_0.npy,5
8019,3,166101-5-2-0.wav_1.npy,5
8020,3,166101-5-2-0.wav_2.npy,5
8021,3,166101-5-2-0.wav_3.npy,5
8022,3,166101-5-2-0.wav_0.npy,5
8023,3,166101-5-2-0.wav_1.npy,5
8024,3,166101-5-2-0.wav_2.npy,5
8025,3,166101-5-2-0.wav_3.npy,5
8026,3,166101-5-2-1.wav_0.npy,5
8027,3,166101-5-2-1.wav_1.npy,5
8028,3,166101-5-2-1.wav_2.npy,5
8029,3,166101-5-2-1.wav_3.npy,5
8030,3,166101-5-2-1.wav_0.npy,5
8031,3,166101-5-2-1.wav_1.npy,5
8032,3,166101-5-2-1.wav_2.npy,5
8033,3,166101-5-2-1.wav_3.npy,5
8034,3,166101-5-2-2.wav_0.npy,5
8035,3,166101-5-2-2.wav_1.npy,5
8036,3,166101-5-2-2.wav_2.npy,5
8037,3,166101-5-2-2.wav_3.npy,5
8038,3,166101-5-2-2.wav_0.npy,5
8039,3,166101-5-2-2.wav_1.npy,5
8040,3,166101-5-2-2.wav_2.npy,5
8041,3,166101-5-2-2.wav_3.npy,5
8042,3,166101-5-2-3.wav_0.npy,5
8043,3,166101-5-2-3.wav_1.npy,5
8044,3,166101-5-2-3.wav_2.npy,5
8045,3,166101-5-2-3.wav_3.npy,5
8046,3,166101-5-2-3.wav_0.npy,5
8047,3,166101-5-2-3.wav_1.npy,5
8048,3,166101-5-2-3.wav_2.npy,5
8049,3,166101-5-2-3.wav_3.npy,5
8050,3,166101-5-2-4.wav_0.npy,5
8051,3,166101-5-2-4.wav_1.npy,5
8052,3,166101-5-2-4.wav_2.npy,5
8053,3,166101-5-2-4.wav_3.npy,5
8054,3,166101-5-2-4.wav_0.npy,5
8055,3,166101-5-2-4.wav_1.npy,5
8056,3,166101-5-2-4.wav_2.npy,5
8057,3,166101-5-2-4.wav_3.npy,5
8058,3,166101-5-3-0.wav_0.npy,5
8059,3,166101-5-3-0.wav_1.npy,5
8060,3,166101-5-3-0.wav_2.npy,5
8061,3,166101-5-3-0.wav_3.npy,5
8062,3,166101-5-3-0.wav_0.npy,5
8063,3,166101-5-3-0.wav_1.npy,5
8064,3,166101-5-3-0.wav_2.npy,5
8065,3,166101-5-3-0.wav_3.npy,5
8066,3,17615-3-0-0.wav_0.npy,3
8067,3,17615-3-0-0.wav_1.npy,3
8068,3,17615-3-0-0.wav_2.npy,3
8069,3,17615-3-0-0.wav_3.npy,3
8070,3,17615-3-0-0.wav_0.npy,3
8071,3,17615-3-0-0.wav_1.npy,3
8072,3,17615-3-0-0.wav_2.npy,3
8073,3,17615-3-0-0.wav_3.npy,3
8074,3,17615-3-0-3.wav_0.npy,3
8075,3,17615-3-0-3.wav_1.npy,3
8076,3,17615-3-0-3.wav_2.npy,3
8077,3,17615-3-0-3.wav_3.npy,3
8078,3,17615-3-0-3.wav_0.npy,3
8079,3,17615-3-0-3.wav_1.npy,3
8080,3,17615-3-0-3.wav_2.npy,3
8081,3,17615-3-0-3.wav_3.npy,3
8082,3,17615-3-0-4.wav_0.npy,3
8083,3,17615-3-0-4.wav_1.npy,3
8084,3,17615-3-0-4.wav_2.npy,3
8085,3,17615-3-0-4.wav_3.npy,3
8086,3,17615-3-0-4.wav_0.npy,3
8087,3,17615-3-0-4.wav_1.npy,3
8088,3,17615-3-0-4.wav_2.npy,3
8089,3,17615-3-0-4.wav_3.npy,3
8090,3,17615-3-0-6.wav_0.npy,3
8091,3,17615-3-0-6.wav_1.npy,3
8092,3,17615-3-0-6.wav_2.npy,3
8093,3,17615-3-0-6.wav_3.npy,3
8094,3,17615-3-0-6.wav_0.npy,3
8095,3,17615-3-0-6.wav_1.npy,3
8096,3,17615-3-0-6.wav_2.npy,3
8097,3,17615-3-0-6.wav_3.npy,3
8098,3,17853-5-0-0.wav_0.npy,5
8099,3,17853-5-0-0.wav_1.npy,5
8100,3,17853-5-0-0.wav_2.npy,5
8101,3,17853-5-0-0.wav_3.npy,5
8102,3,17853-5-0-0.wav_0.npy,5
8103,3,17853-5-0-0.wav_1.npy,5
8104,3,17853-5-0-0.wav_2.npy,5
8105,3,17853-5-0-0.wav_3.npy,5
8106,3,17853-5-0-1.wav_0.npy,5
8107,3,17853-5-0-1.wav_1.npy,5
8108,3,17853-5-0-1.wav_2.npy,5
8109,3,17853-5-0-1.wav_3.npy,5
8110,3,17853-5-0-1.wav_0.npy,5
8111,3,17853-5-0-1.wav_1.npy,5
8112,3,17853-5-0-1.wav_2.npy,5
8113,3,17853-5-0-1.wav_3.npy,5
8114,3,17853-5-0-10.wav_0.npy,5
8115,3,17853-5-0-10.wav_1.npy,5
8116,3,17853-5-0-10.wav_2.npy,5
8117,3,17853-5-0-10.wav_3.npy,5
8118,3,17853-5-0-10.wav_0.npy,5
8119,3,17853-5-0-10.wav_1.npy,5
8120,3,17853-5-0-10.wav_2.npy,5
8121,3,17853-5-0-10.wav_3.npy,5
8122,3,17853-5-0-11.wav_0.npy,5
8123,3,17853-5-0-11.wav_1.npy,5
8124,3,17853-5-0-11.wav_2.npy,5
8125,3,17853-5-0-11.wav_3.npy,5
8126,3,17853-5-0-11.wav_0.npy,5
8127,3,17853-5-0-11.wav_1.npy,5
8128,3,17853-5-0-11.wav_2.npy,5
8129,3,17853-5-0-11.wav_3.npy,5
8130,3,17853-5-0-12.wav_0.npy,5
8131,3,17853-5-0-12.wav_1.npy,5
8132,3,17853-5-0-12.wav_2.npy,5
8133,3,17853-5-0-12.wav_3.npy,5
8134,3,17853-5-0-12.wav_0.npy,5
8135,3,17853-5-0-12.wav_1.npy,5
8136,3,17853-5-0-12.wav_2.npy,5
8137,3,17853-5-0-12.wav_3.npy,5
8138,3,17853-5-0-13.wav_0.npy,5
8139,3,17853-5-0-13.wav_1.npy,5
8140,3,17853-5-0-13.wav_2.npy,5
8141,3,17853-5-0-13.wav_3.npy,5
8142,3,17853-5-0-13.wav_0.npy,5
8143,3,17853-5-0-13.wav_1.npy,5
8144,3,17853-5-0-13.wav_2.npy,5
8145,3,17853-5-0-13.wav_3.npy,5
8146,3,17853-5-0-14.wav_0.npy,5
8147,3,17853-5-0-14.wav_1.npy,5
8148,3,17853-5-0-14.wav_2.npy,5
8149,3,17853-5-0-14.wav_3.npy,5
8150,3,17853-5-0-14.wav_0.npy,5
8151,3,17853-5-0-14.wav_1.npy,5
8152,3,17853-5-0-14.wav_2.npy,5
8153,3,17853-5-0-14.wav_3.npy,5
8154,3,17853-5-0-15.wav_0.npy,5
8155,3,17853-5-0-15.wav_1.npy,5
8156,3,17853-5-0-15.wav_2.npy,5
8157,3,17853-5-0-15.wav_3.npy,5
8158,3,17853-5-0-15.wav_0.npy,5
8159,3,17853-5-0-15.wav_1.npy,5
8160,3,17853-5-0-15.wav_2.npy,5
8161,3,17853-5-0-15.wav_3.npy,5
8162,3,17853-5-0-2.wav_0.npy,5
8163,3,17853-5-0-2.wav_1.npy,5
8164,3,17853-5-0-2.wav_2.npy,5
8165,3,17853-5-0-2.wav_3.npy,5
8166,3,17853-5-0-2.wav_0.npy,5
8167,3,17853-5-0-2.wav_1.npy,5
8168,3,17853-5-0-2.wav_2.npy,5
8169,3,17853-5-0-2.wav_3.npy,5
8170,3,17853-5-0-3.wav_0.npy,5
8171,3,17853-5-0-3.wav_1.npy,5
8172,3,17853-5-0-3.wav_2.npy,5
8173,3,17853-5-0-3.wav_3.npy,5
8174,3,17853-5-0-3.wav_0.npy,5
8175,3,17853-5-0-3.wav_1.npy,5
8176,3,17853-5-0-3.wav_2.npy,5
8177,3,17853-5-0-3.wav_3.npy,5
8178,3,17853-5-0-4.wav_0.npy,5
8179,3,17853-5-0-4.wav_1.npy,5
8180,3,17853-5-0-4.wav_2.npy,5
8181,3,17853-5-0-4.wav_3.npy,5
8182,3,17853-5-0-4.wav_0.npy,5
8183,3,17853-5-0-4.wav_1.npy,5
8184,3,17853-5-0-4.wav_2.npy,5
8185,3,17853-5-0-4.wav_3.npy,5
8186,3,17853-5-0-5.wav_0.npy,5
8187,3,17853-5-0-5.wav_1.npy,5
8188,3,17853-5-0-5.wav_2.npy,5
8189,3,17853-5-0-5.wav_3.npy,5
8190,3,17853-5-0-5.wav_0.npy,5
8191,3,17853-5-0-5.wav_1.npy,5
8192,3,17853-5-0-5.wav_2.npy,5
8193,3,17853-5-0-5.wav_3.npy,5
8194,3,17853-5-0-6.wav_0.npy,5
8195,3,17853-5-0-6.wav_1.npy,5
8196,3,17853-5-0-6.wav_2.npy,5
8197,3,17853-5-0-6.wav_3.npy,5
8198,3,17853-5-0-6.wav_0.npy,5
8199,3,17853-5-0-6.wav_1.npy,5
8200,3,17853-5-0-6.wav_2.npy,5
8201,3,17853-5-0-6.wav_3.npy,5
8202,3,17853-5-0-7.wav_0.npy,5
8203,3,17853-5-0-7.wav_1.npy,5
8204,3,17853-5-0-7.wav_2.npy,5
8205,3,17853-5-0-7.wav_3.npy,5
8206,3,17853-5-0-7.wav_0.npy,5
8207,3,17853-5-0-7.wav_1.npy,5
8208,3,17853-5-0-7.wav_2.npy,5
8209,3,17853-5-0-7.wav_3.npy,5
8210,3,17853-5-0-8.wav_0.npy,5
8211,3,17853-5-0-8.wav_1.npy,5
8212,3,17853-5-0-8.wav_2.npy,5
8213,3,17853-5-0-8.wav_3.npy,5
8214,3,17853-5-0-8.wav_0.npy,5
8215,3,17853-5-0-8.wav_1.npy,5
8216,3,17853-5-0-8.wav_2.npy,5
8217,3,17853-5-0-8.wav_3.npy,5
8218,3,17853-5-0-9.wav_0.npy,5
8219,3,17853-5-0-9.wav_1.npy,5
8220,3,17853-5-0-9.wav_2.npy,5
8221,3,17853-5-0-9.wav_3.npy,5
8222,3,17853-5-0-9.wav_0.npy,5
8223,3,17853-5-0-9.wav_1.npy,5
8224,3,17853-5-0-9.wav_2.npy,5
8225,3,17853-5-0-9.wav_3.npy,5
8226,3,17973-2-0-17.wav_0.npy,2
8227,3,17973-2-0-17.wav_1.npy,2
8228,3,17973-2-0-17.wav_2.npy,2
8229,3,17973-2-0-17.wav_3.npy,2
8230,3,17973-2-0-17.wav_0.npy,2
8231,3,17973-2-0-17.wav_1.npy,2
8232,3,17973-2-0-17.wav_2.npy,2
8233,3,17973-2-0-17.wav_3.npy,2
8234,3,17973-2-0-21.wav_0.npy,2
8235,3,17973-2-0-21.wav_1.npy,2
8236,3,17973-2-0-21.wav_2.npy,2
8237,3,17973-2-0-21.wav_3.npy,2
8238,3,17973-2-0-21.wav_0.npy,2
8239,3,17973-2-0-21.wav_1.npy,2
8240,3,17973-2-0-21.wav_2.npy,2
8241,3,17973-2-0-21.wav_3.npy,2
8242,3,17973-2-0-22.wav_0.npy,2
8243,3,17973-2-0-22.wav_1.npy,2
8244,3,17973-2-0-22.wav_2.npy,2
8245,3,17973-2-0-22.wav_3.npy,2
8246,3,17973-2-0-22.wav_0.npy,2
8247,3,17973-2-0-22.wav_1.npy,2
8248,3,17973-2-0-22.wav_2.npy,2
8249,3,17973-2-0-22.wav_3.npy,2
8250,3,17973-2-0-29.wav_0.npy,2
8251,3,17973-2-0-29.wav_1.npy,2
8252,3,17973-2-0-29.wav_2.npy,2
8253,3,17973-2-0-29.wav_3.npy,2
8254,3,17973-2-0-29.wav_0.npy,2
8255,3,17973-2-0-29.wav_1.npy,2
8256,3,17973-2-0-29.wav_2.npy,2
8257,3,17973-2-0-29.wav_3.npy,2
8258,3,17973-2-0-31.wav_0.npy,2
8259,3,17973-2-0-31.wav_1.npy,2
8260,3,17973-2-0-31.wav_2.npy,2
8261,3,17973-2-0-31.wav_3.npy,2
8262,3,17973-2-0-31.wav_0.npy,2
8263,3,17973-2-0-31.wav_1.npy,2
8264,3,17973-2-0-31.wav_2.npy,2
8265,3,17973-2-0-31.wav_3.npy,2
8266,3,17973-2-0-32.wav_0.npy,2
8267,3,17973-2-0-32.wav_1.npy,2
8268,3,17973-2-0-32.wav_2.npy,2
8269,3,17973-2-0-32.wav_3.npy,2
8270,3,17973-2-0-32.wav_0.npy,2
8271,3,17973-2-0-32.wav_1.npy,2
8272,3,17973-2-0-32.wav_2.npy,2
8273,3,17973-2-0-32.wav_3.npy,2
8274,3,17973-2-0-8.wav_0.npy,2
8275,3,17973-2-0-8.wav_1.npy,2
8276,3,17973-2-0-8.wav_2.npy,2
8277,3,17973-2-0-8.wav_3.npy,2
8278,3,17973-2-0-8.wav_0.npy,2
8279,3,17973-2-0-8.wav_1.npy,2
8280,3,17973-2-0-8.wav_2.npy,2
8281,3,17973-2-0-8.wav_3.npy,2
8282,3,17973-2-0-9.wav_0.npy,2
8283,3,17973-2-0-9.wav_1.npy,2
8284,3,17973-2-0-9.wav_2.npy,2
8285,3,17973-2-0-9.wav_3.npy,2
8286,3,17973-2-0-9.wav_0.npy,2
8287,3,17973-2-0-9.wav_1.npy,2
8288,3,17973-2-0-9.wav_2.npy,2
8289,3,17973-2-0-9.wav_3.npy,2
8290,3,180057-9-0-11.wav_0.npy,9
8291,3,180057-9-0-11.wav_1.npy,9
8292,3,180057-9-0-11.wav_2.npy,9
8293,3,180057-9-0-11.wav_3.npy,9
8294,3,180057-9-0-11.wav_0.npy,9
8295,3,180057-9-0-11.wav_1.npy,9
8296,3,180057-9-0-11.wav_2.npy,9
8297,3,180057-9-0-11.wav_3.npy,9
8298,3,180057-9-0-20.wav_0.npy,9
8299,3,180057-9-0-20.wav_1.npy,9
8300,3,180057-9-0-20.wav_2.npy,9
8301,3,180057-9-0-20.wav_3.npy,9
8302,3,180057-9-0-20.wav_0.npy,9
8303,3,180057-9-0-20.wav_1.npy,9
8304,3,180057-9-0-20.wav_2.npy,9
8305,3,180057-9-0-20.wav_3.npy,9
8306,3,180057-9-0-34.wav_0.npy,9
8307,3,180057-9-0-34.wav_1.npy,9
8308,3,180057-9-0-34.wav_2.npy,9
8309,3,180057-9-0-34.wav_3.npy,9
8310,3,180057-9-0-34.wav_0.npy,9
8311,3,180057-9-0-34.wav_1.npy,9
8312,3,180057-9-0-34.wav_2.npy,9
8313,3,180057-9-0-34.wav_3.npy,9
8314,3,180057-9-0-36.wav_0.npy,9
8315,3,180057-9-0-36.wav_1.npy,9
8316,3,180057-9-0-36.wav_2.npy,9
8317,3,180057-9-0-36.wav_3.npy,9
8318,3,180057-9-0-36.wav_0.npy,9
8319,3,180057-9-0-36.wav_1.npy,9
8320,3,180057-9-0-36.wav_2.npy,9
8321,3,180057-9-0-36.wav_3.npy,9
8322,3,180057-9-0-5.wav_0.npy,9
